You are using the default legacy behaviour of the <class 'transformers.models.t5.tokenization_t5.T5Tokenizer'>. This is expected, and simply means that the `legacy` (previous) behavior will be used so nothing changes for you. If you want to use the new behaviour, set `legacy=False`. This should only be set if you understand what it means, and thoroughly read the reason why this was added as explained in https://github.com/huggingface/transformers/pull/24565
/home/nbrady/.local/lib/python3.9/site-packages/torchio/data/image.py:248: UserWarning: Using TorchIO images without a torchio.SubjectsLoader in PyTorch >= 2.3 might have unexpected consequences, e.g., the collated batches will be instances of torchio.Subject with 5D images. Replace your PyTorch DataLoader with a torchio.SubjectsLoader so that the collated batch becomes a dictionary, as expected. See https://github.com/fepegar/torchio/issues/1179 for more context about this issue.
  warnings.warn(message, stacklevel=1)
/home/nbrady/.local/lib/python3.9/site-packages/torchio/data/image.py:248: UserWarning: Using TorchIO images without a torchio.SubjectsLoader in PyTorch >= 2.3 might have unexpected consequences, e.g., the collated batches will be instances of torchio.Subject with 5D images. Replace your PyTorch DataLoader with a torchio.SubjectsLoader so that the collated batch becomes a dictionary, as expected. See https://github.com/fepegar/torchio/issues/1179 for more context about this issue.
  warnings.warn(message, stacklevel=1)
Columns in the dataframe:  Index(['Subject ID', 'MRI ID', 'Group', 'Visit', 'MR Delay', 'M/F', 'Hand',
       'Age', 'EDUC', 'SES', 'MMSE', 'CDR', 'eTIV', 'nWBV', 'ASF', 'MRI-URL',
       'Generated_descriptions'],
      dtype='object')
Data in the dataloader: Index(['Subject ID', 'MRI ID', 'Group', 'Visit', 'MR Delay', 'M/F', 'Hand',
       'Age', 'EDUC', 'SES', 'MMSE', 'CDR', 'eTIV', 'nWBV', 'ASF', 'MRI-URL',
       'Generated_descriptions', 'MMSE_bin', 'MMSE_bin_codes',
       'MMSE_transformed'],
      dtype='object')
torch.Size([16])
torch.Size([16, 1, 128, 256, 256])
Hyperparameters:
batch_size: 8
epochs: 300
learning_rate: 0.0005
n_heads: 4
n_layers: 3
dropout: 0.15
patch_size: 16
in_channels: 1
out_channels: 128
embedding_text_dim: 128
vocab_size: 32000
max_seq_length: 300
patience: 10
img_depth: 128
img_height: 256
img_width: 256
img_dims: (128, 256, 256)
Initializing data loader
Getting dataloaders
Columns in the dataframe:  Index(['Subject ID', 'MRI ID', 'Group', 'Visit', 'MR Delay', 'M/F', 'Hand',
       'Age', 'EDUC', 'SES', 'MMSE', 'CDR', 'eTIV', 'nWBV', 'ASF', 'MRI-URL',
       'Generated_descriptions'],
      dtype='object')
Data in the dataloader: Index(['Subject ID', 'MRI ID', 'Group', 'Visit', 'MR Delay', 'M/F', 'Hand',
       'Age', 'EDUC', 'SES', 'MMSE', 'CDR', 'eTIV', 'nWBV', 'ASF', 'MRI-URL',
       'Generated_descriptions', 'MMSE_bin', 'MMSE_bin_codes',
       'MMSE_transformed'],
      dtype='object')
Finished loading the data
Device: cuda
Epoch 1: train_loss 11.5559, train_text_loss 10.2426, val_loss 10.8819, val_text_loss 10.0236, train_acc 0.5432, val_acc 0.6071
Generated Text from Image (using argmax) 5: is a Female, right-handed individual aged 73 years with 12 years of education. They have a relatively socioeconomic status, possibly limiting access to higher education and quality healthcare. This may result in increased exposure to chronic stress, financial insecurity, and health disparities, which could impact cognitive aging and overall neurological health.. Their Clinical Dementia Rating (CDR) indicates no mild cognitive impairment, which might not significantly impact daily life but could be an early sign of dementia. Individuals at this stage may experience occasional memory lapses, mild forgetfulness, or subtle changes in problem-solving abilities, but they generally maintain independence.. The estimated total intracranial volume (eTIV) is 1464. This cm3, representing an average intracranial volume, which falls within the expected range for most adults. This volume reflects the total space occupied by brain structures, cerebrospinal fluid, and vasculature.. Their normalized whole brain volume (nWBV) is 0.70-, which corresponds to a moderate normalized whole brain volume, which is within the expected range for adults. This suggests normal age-related brain volume but does not indicate significant atrophy or preservation..
Text logits:  (299, 32000)
Diagnosis:  1 Prediction:  tensor(0)
Generated Text from Image (using argmax) 6: is a Female, right-handed individual aged 78 years with 12 years of education. They have a relatively socioeconomic status, indicating moderate financial stability with access to education and healthcare, though potentially with restrictions in quality or availability. Individuals at this level may experience economic fluctuations that influence life stress and health outcomes.. Their Clinical Dementia Rating (CDR) indicates no mild cognitive impairment, which might not significantly impact daily life but could be an early sign of dementia. Individuals at this stage may experience occasional memory lapses, mild forgetfulness, or subtle changes in problem-solving abilities, but they generally maintain independence.. The estimated total intracranial volume (eTIV) is 143, for cm3, representing  average intracranial volume, potentially may within the expected range for some adults. This suggests (reflects the total space a by brain volume, andbrosculal fluid, which vaspinature. Their. normalized whole brain volume (nWBV) is 0.70.. which corresponds to a moderate normal age whole brain volume but which correspond generally the expected range for adults.. suggests normal age-related brain volume but does not indicate significant atrophy or preservation.
Text logits:  (299, 32000)
Diagnosis:  1 Prediction:  tensor(0)
Generated Text from Image (using argmax) 7: is a Female, right-handed individual aged  years with 12 years of education. They have a middle socioeconomic status, possibly indicating access to higher education and quality healthcare. This may result in increased exposure to chronic stress, financial insecurity, and health disparities, which could impact cognitive aging and overall neurological health.. Their Clinical Dementia Rating (CDR) indicates no mild cognitive impairment, which might not significantly impact daily life but could be an early sign of dementia. Individuals at this stage may experience occasional memory lapses, mild forgetfulness, or subtle changes in problem-solving abilities, but they generally maintain independence.. The estimated total intracranial volume (eTIV) is 1452. This.3, representing an average intracranial volume, which falls within the expected range for most adults. This volume reflects the total space reflects by brain structures, whichbrospinal fluid, and vasculature.. Their normalized whole brain volume (nWBV) is 0.69 cm  which corresponds to a moderate-average-related normalized whole brain volume, which well-relatederved brain volume and greater atrophy or high agingWBV is within associated with healthy n and greater cognitive resilience..
Text logits:  (299, 32000)
Diagnosis:  1 Prediction:  tensor(1)
Generated Text from Image (using argmax) 8: is a Female, right-handed individual aged  years with 12 years of education. They have a middle socioeconomic status, possibly indicating access to higher education and quality healthcare. This may result in increased exposure to chronic stress, financial insecurity, and health disparities, which could impact cognitive aging and overall neurological health.. Their Clinical Dementia Rating (CDR) indicates no mild cognitive impairment, which might not significantly impact daily life but could be an early sign of dementia. Individuals at this stage may experience occasional memory lapses, mild forgetfulness, or subtle changes in problem-solving abilities, but they generally maintain independence.. The estimated total intracranial volume (eTIV) is 1464 cm This.3, representing an average intracranial volume, which falls within the expected range for most adults. This volume reflects the total space reflects by brain structures, whichbrospinal fluid, and vasculature.. Their normalized whole brain volume (nWBV) is 0.69. cm which corresponds to a moderate ized whole brain volume, which is be significant individuals dementia volumerophy. Thisrophy or withinaging moderate variation dementian and does anaging skull in to whichaging. which preservationde..
Text logits:  (299, 32000)
Diagnosis:  0 Prediction:  tensor(0)
Generated Text from Image (using argmax) 9: is a Female, right-handed individual aged 73 years with 12 years of education. They have  highest socioeconomic status, likely indicating significant financial stability, advanced education opportunities, high-quality healthcare access, and a privileged social environment. Individuals in this category often have greater access to brain-stimulating activities, which can contribute to cognitive resilience against aging.. Their Clinical Dementia Rating (CDR) indicates no signs of dementia and normal cognitive function. This indicates preserved memory, orientation, judgment, and problem-solving skills, with no notable impairment in daily activities.. The estimated total intracranial volume (eTIV) is 1482. This cm3, representing an average intracranial volume, which falls within the expected range for most adults. This volume reflects the total space occupied by brain structures, cerebrospinal fluid, and vasculature.. Their normalized whole brain volume (nWBV) is 0.7008, which corresponds to a moderate normalized whole brain volume, which is within the expected range for adults. This suggests normal age-related brain volume but does not indicate significant atrophy or preservation..
Text logits:  (299, 32000)
Diagnosis:  0 Prediction:  tensor(1)
Generated Text from Image (using argmax) 10: is a Female, right-handed individual aged 73 years with 12 years of education. They have  highest socioeconomic status, likely indicating significant financial stability, advanced education opportunities, high-quality healthcare access, and a privileged social environment. Individuals in this category often have greater access to brain-stimulating activities, which can contribute to cognitive resilience against aging.. Their Clinical Dementia Rating (CDR) indicates mild signs of dementia and normal cognitive function. This indicates preserved memory, orientation, judgment, and problem-solving skills, with no notable impairment in daily activities.. The estimated total intracranial volume (eTIV) is 1491. The cm3, representing an average intracranial volume, which falls within the expected range for most adults. This volume reflects the total space occupied by brain structures, cerebrospinal fluid, and vasculature.. Their normalized whole brain volume (nWBV) is 0.70 and77 which corresponds to a moderate normalized whole brain volume, which is within the expected range for adults. This suggests normal age-related brain volume but does not indicate significant atrophy or preservation..
Text logits:  (299, 32000)
Diagnosis:  1 Prediction:  tensor(0)
Generated Text from Image (using argmax) 11: is a Female, right-handed individual aged 73 years with 12 years of education. They have a relatively socioeconomic status, possibly limiting access to higher education and quality healthcare. This may result in increased exposure to chronic stress, financial insecurity, and health disparities, which could impact cognitive aging and overall neurological health.. Their Clinical Dementia Rating (CDR) indicates no mild cognitive impairment, which might not significantly impact daily life but could be an early sign of dementia. Individuals at this stage may experience occasional memory lapses, mild forgetfulness, or subtle changes in problem-solving abilities, but they generally maintain independence.. The estimated total intracranial volume (eTIV) is 1482. cm3, representing an average intracranial volume, which falls within the expected range for most adults. This volume reflects the total space reflects by brain size, cerebrospinal fluid, which vasculature... normalized whole brain volume (nWBV) is 0.a18 indicate which corresponds to a moderate-average-related normalized whole brain volume, which well-relatederved brain volume and greater atrophy or high agingWBV is within associated with healthy n and greater cognitive resilience..
Text logits:  (299, 32000)
Diagnosis:  1 Prediction:  tensor(1)
Generated Text from Image (using argmax) 12: is a Female, right-handed individual aged 73 years with 12 years of education. They have a relatively socioeconomic status, indicating moderate financial stability with access to education and healthcare, though potentially with restrictions in quality or availability. Individuals at this level may experience economic fluctuations that influence life stress and health outcomes.. Their Clinical Dementia Rating (CDR) indicates no mild cognitive impairment, which might not significantly impact daily life but could be an early sign of dementia. Individuals at this stage may experience occasional memory lapses, mild forgetfulness, or subtle changes in problem-solving abilities, but they generally maintain independence.. The estimated total intracranial volume (eTIV) is 1482 cm This cm3, representing an average intracranial volume, potentially falls within the expected range for most adults. This volume reflects the total space reflects by brain structures, cerebrospinal fluid, and vasculature.. Their normalized whole brain volume (nWBV) is 0.a18s which corresponds to a moderate normalized whole brain volume but which correspond generally the expected range for adults.. suggests normal age-related brain volume but does not indicate significant atrophy. preservation.
Text logits:  (299, 32000)
Diagnosis:  1 Prediction:  tensor(1)
Generated Text from Image (using argmax) 13: is a Female, right-handed individual aged 73 years with 12 years of education. They have  unknown socioeconomic status, This Clinical Dementia Rating (CDR) indicates very cognitive and judgment a memory, likely, financial problem impairment, This stage may 14reflects by brain memory, and in decision-solv, which problem limitations in performing complex daily activities, and basic self-solv is  preserved memory. This estimated total intracranial volume (eTIV) is 1423 cm This.3, representing anreflects relatively small intracranial volume, with falls be typical for most individuals but could also suggest reduced overall brain structures ( which associated with no atrophy or natural variation in performing size..a relativelynial volume, 14ature constraint on brain volume. va influence overall cognitive capacity. This Their normalized whole brain structures,nWBV) is a18 or cere correspondspin ature normalized whole brain volume, which correspond within the expected range for adults. This suggests normalized-related brain volume, does not indicate significant atrophy. preservation.
Text logits:  (299, 32000)
Diagnosis:  1 Prediction:  tensor(1)
Generated Text from Image (using argmax) 14: is a Female, right-handed individual aged 73 years with 12 years of education. They have a relatively socioeconomic status, indicating moderate financial stability with access to education and healthcare, though potentially with restrictions in quality or availability. Individuals at this level may experience economic fluctuations that influence life stress and health outcomes.. Their Clinical Dementia Rating (CDR) indicates no mild cognitive impairment, which might not significantly impact daily life but could be an early sign of dementia. Individuals at this stage may experience occasional memory lapses, mild forgetfulness, or subtle changes in problem-solving abilities, but they generally maintain independence.. The estimated total intracranial volume (eTIV) is 1482 cm This,3, representing an average intracranial volume, potentially falls within the expected range for most adults. This volume reflects the total space occupied by brain structures, cerebrospinal fluid, and vaspinature.. Their normalized whole brain volume (nWBV) is 0.a but, which corresponds to a moderate normalized whole brain volume but which correspond generally the expected range for adults.. suggests normal age-related brain volume but does not indicate significant atrophy. preservation.
Text logits:  (299, 32000)
Diagnosis:  0 Prediction:  tensor(0)
Generated Text from Image (using argmax) 15: is a Female, right-handed individual aged  years with 12 years of education. They have a middle socioeconomic status, likely indicating access to higher education and quality healthcare. This may result in increased exposure to chronic stress, financial insecurity, and health disparities, which could impact cognitive aging and overall neurological health.. Their Clinical Dementia Rating (CDR) indicates no signs of dementia and normal cognitive function. This indicates preserved memory, orientation, judgment, and problem-solving skills, with no notable impairment in daily activities.. The estimated total intracranial volume (eTIV) is 1423 cm The cm3, representing ana relatively small intracranial volume, which may be typical for some individuals but could also suggest reduced overall brain volume, potentially associated with brain atrophy or natural variation in skull size. Thisacranial volume is ature constraint on brain size and can influence overall cognitive capacity.. Their normalized whole brain volume (nWBV) is 0.70,. which corresponds to a moderate-average-than normalized whole brain volume but which well-relatederved brain volume and can atrophy or high nWBV is within associated with healthy n and minimal cognitive resilience.
Text logits:  (299, 32000)
Diagnosis:  0 Prediction:  tensor(1)
Generated Text from Image (using argmax) 16: is a Female, right-handed individual aged 73 years with 12 years of education. They have  highest socioeconomic status, likely indicating significant financial stability, advanced education opportunities, high-quality healthcare access, and a privileged social environment. Individuals in this category often have greater access to brain-stimulating activities, which can contribute to cognitive resilience against aging.. Their Clinical Dementia Rating (CDR) indicates mild signs of dementia and normal cognitive function. This indicates preserved memory, orientation, judgment, and problem-solving skills, with no notable impairment in daily activities.. The estimated total intracranial volume (eTIV) is 1482 cm This cm3, representing an average intracranial volume, which falls within the expected range for most adults. This volume reflects the total space occupied by brain structures, cerebrospinal fluid, and vasculature.. Their normalized whole brain volume (nWBV) is 0.70 This, which corresponds to a moderate normalized whole brain volume, which is within the expected range for adults. This suggests normal age-related brain volume but does not indicate significant atrophy or preservation..
Text logits:  (299, 32000)
Diagnosis:  1 Prediction:  tensor(0)
Generated Text from Image (using argmax) 17: is a Female, right-handed individual aged 73 years with 12 years of education. They have a relatively socioeconomic status, possibly limiting access to higher education and quality healthcare. This may result in increased exposure to chronic stress, financial insecurity, and health disparities, which could impact cognitive aging and overall neurological health.. Their Clinical Dementia Rating (CDR) indicates no mild cognitive impairment, which might not significantly impact daily life but could be an early sign of dementia. Individuals at this stage may experience occasional memory lapses, mild forgetfulness, or subtle changes in problem-solving abilities, but they generally maintain independence.. The estimated total intracranial volume (eTIV) is 1423. cm3, representing anoccupiedture small intracranial volume, which falls be typical for most individuals but they also suggest reduced overall brain structures, which associated with brain structuresrophy or natural variation in skull size..aturenial volume, ature constraint on brain volume and va influence overall cognitive capacity. This This normalized whole brain volume (nWBV) is 0.a18 representing iss to a moderate normalized whole brain volume, which is generally the expected range for adults. This suggests normal age-related brain volume ( does not indicate significant atrophy or preservation.
Text logits:  (299, 32000)
Diagnosis:  0 Prediction:  tensor(0)
Generated Text from Image (using argmax) 18: is a Female, right-handed individual aged 73 years with 12 years of education. They have  highest socioeconomic status, likely indicating significant financial stability, advanced education opportunities, high-quality healthcare access, and a privileged social environment. Individuals in this category often have greater access to brain-stimulating activities, which can contribute to cognitive resilience against aging.. Their Clinical Dementia Rating (CDR) indicates mild signs of dementia and normal cognitive function. This indicates preserved memory, orientation, judgment, and problem-solving skills, with no notable impairment in daily activities.. The estimated total intracranial volume (eTIV) is 1482. This cm3, representing an average intracranial volume, which falls within the expected range for most adults. This volume reflects the total space occupied by brain structures, cerebrospinal fluid, and vasculature.. Their normalized whole brain volume (nWBV) is 0.7092, which corresponds to a moderate normalized whole brain volume, which is within the expected range for adults. This suggests normal age-related brain volume but does not indicate significant atrophy or preservation..
Text logits:  (299, 32000)
Diagnosis:  0 Prediction:  tensor(0)
Generated Text from Image (using argmax) 19: is a Female, right-handed individual aged  years with 12 years of education. They have  highest socioeconomic status, likely indicating significant financial stability, advanced education opportunities, high-quality healthcare access, and a privileged social environment. Individuals in this category often have greater access to brain-stimulating activities, which can contribute to cognitive resilience against aging.. Their Clinical Dementia Rating (CDR) indicates no signs of dementia and normal cognitive function. This indicates preserved memory, orientation, judgment, and problem-solving skills, with no notable impairment in daily activities.. The estimated total intracranial volume (eTIV) is 1402.. The cm3, representing an average intracranial volume, which falls within the expected range for most adults. This volume reflects the total space occupied by brain structures, whichbrospinal fluid, and vasculature.. Their normalized whole brain volume (nWBV) is 70. which which corresponds to a moderate normalized whole brain volume, which is within the expected range for adults. This suggests normal age-related brain volume but does not indicate significant atrophy or preservation..
Text logits:  (299, 32000)
Diagnosis:  1 Prediction:  tensor(1)
Generated Text from Image (using argmax) 20: is a Female, right-handed individual aged 73 years with 12 years of education. They have a relatively socioeconomic status, possibly limiting access to higher education and quality healthcare. This may result in increased exposure to chronic stress, financial insecurity, and health disparities, which could impact cognitive aging and overall neurological health.. Their Clinical Dementia Rating (CDR) indicates no mild cognitive impairment, which might not significantly impact daily life but could be an early sign of dementia. Individuals at this stage may experience occasional memory lapses, mild forgetfulness, or subtle changes in problem-solving abilities, but they generally maintain independence.. The estimated total intracranial volume (eTIV) is 1423. This cm3, representing anoccupied relatively small intracranial volume, cere falls be typical for most individuals but could also suggest reduced overall brain structures, which associated with brain structuresrophy or natural variation in skull size..aturenial volume, ature constraint on brain volume and can influence overall brain capacity. This This normalized whole brain volume (nWBV) is 0.69 also, which iss to a moderate normalized whole brain volume, which is within the expected range for adults. This suggests normal age-related brain volume, does not indicate significant atrophy. preservation..
Text logits:  (299, 32000)
Diagnosis:  1 Prediction:  tensor(0)
Generated Text from Image (using argmax) 21: is a Female, right-handed individual aged  years with 12 years of education. They have  unknown socioeconomic status. Their Clinical Dementia Rating (CDR) indicates very forget, and compared memory loss and, and healthcare impairment, Individual indicates may 14affecting by noticeable memory,, and in decision.solv, which va individuals in performing complex daily activities, and basic self)solv is  preserved memory This This estimated total intracranial volume (eTIV) is  problem memory Individual,3, representing anreflects relatively small intracranial volume, which may be an for most individuals but could also suggest reduced overall brain structures ( which associated with brain volumerophy or natural variation in skull size..a relativelynial volume, 0.a relatively constraint on brain volume. va influence overall brain capacity. This This normalized whole brain volume (nWBV) is a18 in and correspondscul a moderate normalized whole brain volume, which correspond  the expected range for adults.. suggests normalized-related brain volume, does not indicate significant atrophy or preservation. This This
Text logits:  (299, 32000)
Diagnosis:  1 Prediction:  tensor(0)
Generated Text from Image (using argmax) 22: is a Female, right-handed individual aged 73 years with 12 years of education. They have  unknown socioeconomic status, This Clinical Dementia Rating (CDR) indicates no mild cognitive impairment, and might not significantly impact daily life but could be an early sign of dementia. Individuals at this stage may experience occasional memory lapses, mild forgetfulness, or subtle changes in problem-solving abilities, but they generally maintain independence.. The estimated total intracranial volume (eTIV) is 1423. The.3, representing anreflects relatively small intracranial volume, cere falls be typical for most individuals but they also suggest reduced overall brain at, which associated with healthy volumerophy or natural variation in skull size. Thisa relativelynial volume, 14ature constraint on brain at. can influence overall brain capacity. This This normalized whole brain volume (nWBV) is 0.a18. which correspondspin a moderate normalized whole brain volume, which correspond 0. the expected range for adults.. suggests normalized-related brain volume, does not indicate significant atrophy or preservation.
Text logits:  (299, 32000)
Diagnosis:  1 Prediction:  tensor(0)
Generated Text from Image (using argmax) 23: is a Female, right-handed individual aged 73 years with 12 years of education. They have a relatively socioeconomic status, possibly limiting access to higher education and quality healthcare. This may result in increased exposure to chronic stress, financial insecurity, and health disparities, which could impact cognitive aging and overall neurological health.. Their Clinical Dementia Rating (CDR) indicates no mild cognitive impairment, which might not significantly impact daily life but could be an early sign of dementia. Individuals at this stage may experience occasional memory lapses, mild forgetfulness, or subtle changes in problem-solving abilities, but they generally maintain independence.. The estimated total intracranial volume (eTIV) is 1423. This cm3, representing anoccupied relatively small intracranial volume, cere falls be typical for most individuals but could also suggest reduced overall brain structures, which associated with brain sizerophy or natural variation in skull size..aturenial volume, ature constraint on brain volume and can influence overall brain capacity. This This normalized whole brain volume (nWBV) is 0.69 cm, which corresponds to a moderate normalized whole brain volume, which is within the expected range for adults. This suggests normal age-related brain volume, does not indicate significant atrophy. preservation..
Text logits:  (299, 32000)
Diagnosis:  0 Prediction:  tensor(0)
Generated Text from Image (using argmax) 24: is a Female, right-handed individual aged 73 years with 12 years of education. They have  highest socioeconomic status, likely indicating significant financial stability, advanced education opportunities, high-quality healthcare access, and a privileged social environment. Individuals in this category often have greater access to brain-stimulating activities, which can contribute to cognitive resilience against aging.. Their Clinical Dementia Rating (CDR) indicates no signs of dementia and normal cognitive function. This indicates preserved memory, orientation, judgment, and problem-solving skills, with no notable impairment in daily activities.. The estimated total intracranial volume (eTIV) is 1423. This cm3, representing anreflects relatively small intracranial volume, which may be typical for most individuals but could also suggest reduced overall brain volume, potentially associated with brain structuresrophy or natural variation in skull size. Thisacranial volume is ature constraint on brain size and can influence overall cognitive capacity.. Their normalized whole brain volume (nWBV) is 0.69 cm, which corresponds to a moderate normalized whole brain volume, which is within the expected range for adults. This suggests normal age-related brain volume but does not indicate significant atrophy or preservation..
Text logits:  (299, 32000)
Diagnosis:  0 Prediction:  tensor(0)
Generated Text from Image (using argmax) 25: is a Female, right-handed individual aged  years with 12 years of education. They have a middle socioeconomic status,  indicating access to higher education and quality healthcare. This may result in increased exposure to chronic stress, financial insecurity, and health disparities, which could impact cognitive aging and overall neurological health.. Their Clinical Dementia Rating (CDR) indicates no signs of dementia and normal cognitive function. This indicates preserved memory, orientation, judgment, and problem-solving skills, with no notable impairment in daily activities.. The estimated total intracranial volume (eTIV) is 1423 cm The cm3, representing ana relatively small intracranial volume, which may be typical for most individuals but could also suggest reduced overall brain volume, cere associated with brain atrophy or natural variation in skull size. Thisacranial volume is ature constraint on brain size and can influence overall cognitive capacity.. Their normalized whole brain volume (nWBV) is 0.70., which corresponds to a moderate-average-related normalized whole brain volume but which well-relatederved brain volume and minimal atrophy or high nWBV is within associated with healthy n and minimal cognitive resilience..
Text logits:  (299, 32000)
Diagnosis:  0 Prediction:  tensor(1)
Generated Text from Image (using argmax) 26: is a Female, right-handed individual aged  years with 12 years of education. They have  highest socioeconomic status, likely indicating significant financial stability, advanced education opportunities, high-quality healthcare access, and a privileged social environment. Individuals in this category often have greater access to brain-stimulating activities, which can contribute to cognitive resilience against aging.. Their Clinical Dementia Rating (CDR) indicates no signs of dementia and normal cognitive function. This indicates preserved memory, orientation, judgment, and problem-solving skills, with no notable impairment in daily activities.. The estimated total intracranial volume (eTIV) is 1464. The cm3, representing an average intracranial volume, which falls within the expected range for most adults. This volume reflects the total space occupied by brain structures, whichbrospinal fluid, and vasculature.. Their normalized whole brain volume (nWBV) is 0.718 va which corresponds to a moderate normalized whole brain volume, which is within the expected range for adults. This suggests normal age-related brain volume but does not indicate significant atrophy or preservation..
Text logits:  (299, 32000)
Diagnosis:  0 Prediction:  tensor(0)
Generated Text from Image (using argmax) 27: is a Female, right-handed individual aged 73 years with 12 years of education. They have a relatively socioeconomic status, possibly limiting access to higher education and quality healthcare. This may result in increased exposure to chronic stress, financial insecurity, and health disparities, which could impact cognitive aging and overall neurological health.. Their Clinical Dementia Rating (CDR) indicates no signs of dementia and normal cognitive function. This indicates preserved memory, orientation, judgment, and problem-solving skills, with no notable impairment in daily activities.. The estimated total intracranial volume (eTIV) is 1423. The cm3, representing ana relatively small intracranial volume, which may be typical for most individuals but could also suggest reduced overall brain volume, potentially associated with brain atrophy or natural variation in skull size. Thisacranial volume is a structural constraint on brain size and can influence overall cognitive capacity.. Their normalized whole brain volume (nWBV) is 70,, which corresponds to a moderate-average-related normalized whole brain volume, which well-relatederved brain volume and minimal atrophy. This high nWBV is within associated with brain aging and greater cognitive resilience..
